Araç Markası,Araç Yorumları
seat-yorumlari,"
ilk geldiginde 1.6 dizel lansman paketini aldım yakıt uzun yolda 5.5 şehir içi 7.5 genel olarak memnunum.almadan önce hyundai x35 i.kia spottaki.ve tuğlanı inceledim en mantiklisi ayrca geldi.bagaj diğerlerinden daha derin.dizel sesi yok gayet sessiz çalışıyor doğru karar vermişim tavsiye ederim.
"
seat-yorumlari,"
DÜŞÜNÜYORUM SEATLEON DİKKATİMİ ÇEKTİ FAKAT SEAT ATECA 1.6 TDI STYLE PARÇA SATIŞI TAM İSTEDİGİM ARABA GİBİ HENİZ KARAR VERMEDİM GENELDE ARABANIN PARÇASINI BEN ALIR YAPTIRIRIM SERVİS İŞÇİLİK ÜCRETİNİ ÖDERİM GENEL DE ........ PARÇALARINI BULMAM ÖNCELİKLER ONA GÖRE ALMAM GEREK... SERVİSLER ÇOK PAHALI OLUYOR GENEL DE..
"
seat-yorumlari,"
Mükemmel otesi
"
seat-yorumlari,"
Süspansiyon Tiguan la aynı. Ama değerini yüksek hizda ve virajlarda anlıyorsun.
"
seat-yorumlari,"
Yakıt sehir icinde sakin kullanımlarda 7 litre civarı
"
seat-yorumlari,"
1.4 TSİ Kullandım her yönüyle başarılı yapmışlar özellikle aracın hızlanması ve firen mesafesine bayıldım yani çok iyi gidiyor ve duruyor,FİYAT pahalı düşünülmesi gereken tek nokta bu..
"
seat-yorumlari,"
bir çok kişilerin dediği gibi araç çok güzel ama çok sert kasislerde çok rahatsız ediyor
"
seat-yorumlari,"
1,6 dizel manueli var arkdaşlar ikinci el kötü diyolar ama araç harika şikayet edeceğiniz konu sadece 2 el konusu bide bütün gözler üzerinizde oluyo ;)
"
seat-yorumlari,"
yakıt durumu nedir acaba? Bir de süspansiyonu çok sert diyorlar?</br>
"
seat-yorumlari,"
1.6 dizel manuel kullanıyorum. ..dizel otomatiğin sadece 2.0 motorda olması çok üzücü. ..vites mi yakıt mi tabiki yakıt. .içimdeki tek ukte vites kaldı. . Aracım 2016 model 5000 km deleke dahi yok ..tertemiz sunroof da var ..oturduğum evı alabilmek için satıyorum.almak isteyenler 05543456768 den bana ulaşabilir. ..
"
seat-yorumlari,"
Hocam bende yeni 1.4 tsi fr alacam da çok yakıyor diyorlar? Senin ne kadar yakiyor
"
seat-yorumlari,"
Bir yıldır zevkle kullanıyorum. Her yönden memnunum. Bu hafta yıllık bakıma götürecegim....1.4 Tsı
"
seat-yorumlari,"
hersey ı guzel ah bırde 1,6 dızel at olsa tadında yenmez yok satar bazen bu fırmalar neden boyle yapar anlamıyorum ww kedının otomatığı var bununun yok
"
seat-yorumlari,"
aracın performansı ve tasarımına göre fiyatı biraz yüksek gibi
"
seat-yorumlari,"
gerçekten çok güzel bir şehir içi arabası
"
seat-yorumlari,"
güç donanim boyut tip fiyat ve yakıt tüketimi açısından alınabilecek bir araç.
"
seat-yorumlari,"
fiyatı çok yüksek ve tasarımı da hiç olmamış
"
seat-yorumlari,"
2016 kasım ayında aldım ve çok memnunum tavsıye edıyorum performansı yakıtı aynı segment teki modellere göre ıyı
"
seat-yorumlari,"
şehir içinde kullanımı çok da rahat değil
"
seat-yorumlari,"
Aracın tasarımı kötü olmuş bence
"
seat-yorumlari,"
arabanın yakıtı çok iyi bence
"
seat-yorumlari,"
arabanın yakıtı güzel
"
seat-yorumlari,"
ALMAYI DÜŞÜNÜYORUM .AMA KAMPANYAYI BEKLİYORUM.YIL SONU FİYATINI
"
seat-yorumlari,"
aracı kullanıyormusuunuz bende dusunuyorum nasıl
"
seat-yorumlari,"
Herşey güzel,Süspansiyonu sert bir araba,Nedeni spor model olduğu için, 219 km/S hızı gördük.Valla araba yüksek, bu hızla süspansiyonda sert olmasa ,gerisini düşünemiyorum.
"
seat-yorumlari,"
performansı tasarımı gerçekten çok iyi
"
seat-yorumlari,"
çok konforlu ve rahat
"
seat-yorumlari,"
görnüşşü etkleyici bi tarafı var arabanın
"
seat-yorumlari,"
Mükemmel bir araba Avek Çanakkale'den Merve'den alın!
"
seat-yorumlari,"
Haziran 2017 ayında aracın Xcellence modelini aldım ist -antalya ortalama yakıt 5,5 lt dgs geçişleri sessiz sehir içi ortalaması 7,7 lt gayet normal bu kasaya göre donamım olarak yeterli
"
seat-yorumlari,"
Aracı 10 aydır kullanıyorum gayet memnunum. Performansa göre yakıt tüketimi çok iyi. 1.4 Tsı
"
seat-yorumlari,"
Satış ve bakım servisleri az aracı alırken sonrası da önemli
"
seat-yorumlari,"
kullanmadım yorum yok ama araştırıyorum alabilirim inceliyorum kaliteli sağlam olur inşallah
"
seat-yorumlari,"
ARACIN FİYATI VERGİLERDEN DOLAYI YÜKSEK.SON DERECE DONANIMLI VE YAKIŞIKLI BİR ARABA.BENCE SINIFININ EN İYİLERİNDEN OLMAYA ADAY
"
seat-yorumlari,"
süper ekonomik bir dizel otomatik araba
"
seat-yorumlari,"
Hafif bir araç hızlanmasıda gayet iyi
"
seat-yorumlari,"
Memnunum herkese tavsiye ederim
"
seat-yorumlari,"
Uzun yoldada gayet iyi bir araba
"
seat-yorumlari,"
uzun zamandır hiç bir araç bu kadar hoşuma gitmemişti
"
seat-yorumlari,"
Golfe göre hafif golften daha iyi performansı olacaktır
"
seat-yorumlari,"
Lpg ye gerek yok zaten az yakıyor
"
seat-yorumlari,"
araba gayet seri ve kaliteli malzeme
"
seat-yorumlari,"
Dsg şanzıman süper bir araba
"
seat-yorumlari,"
Zam gelmeden alın alacaksanız
"
seat-yorumlari,"
Performansı harika bu fiyatada iyi
"
seat-yorumlari,"
Şuanda karar aşamasındayım bu araca tüp takılsa yakıt durumu ne olur kullanan arkadaşlardan ricam bu....tüp taktıran varmı...teşekkürler
"
seat-yorumlari,"
O kadar para verip alınacak bir araç değil
"
seat-yorumlari,"
Mercedes vitoyu andırıyor biraz
"
seat-yorumlari,"
Arka kısım tasarımı bozmuş
"
seat-yorumlari,"
Ses yalıtımı dışında inanılmaz memnunum
"
seat-yorumlari,"
Güzel bir araç alanlara kazasız belasız sürüşler
"
seat-yorumlari,"
Polodan daha iyi özellikleri sahip polo almak yerine bu aracı almak daha mantıklı olur
"
seat-yorumlari,"
Çok yakan bir araba
"
seat-yorumlari,"
100 bin tl ve üzeri bi para verip at arabasına biniyormuş gibi olmak istemessiniz heralde süspansiyonlar çok sert
"
seat-yorumlari,"
Hafif olduğu için performansta fazla olacaktır diye düşünüyorum
"
seat-yorumlari,"
 Hafif olduğu için performansta fazla olacaktır diye düşünüyorum
"
seat-yorumlari,"
içi çok dar araca binince ruhu daralıyor insanın
"
seat-yorumlari,"
Kalite süper, sessizlik süper, yakıt normal hiç düşünmeden alın.
"
seat-yorumlari,"
Sakin kullanımda cebinizi üzmez gösterişli ve asil duruyor.
"
seat-yorumlari,"
Aracın içi ve bagajı geniş dış görünüşü de güzel.
"
seat-yorumlari,"
Dış tasarım gerçekten güzel, 10 litrenin üzerinde yakıt tüketimi var. Ekonomik araç arayanlar tavsiye etmiyorum
"
seat-yorumlari,"
Bence harika bir araba çok iyi gözüküyor araba
"
seat-yorumlari,"
Aile arabası güçlü performans lı bir araba
"
seat-yorumlari,"
Çok iyi araba be hoşta gözüküyor
"
seat-yorumlari,"
Araba güzel hoş ve göz alıcı
"
seat-yorumlari,"
Harikaların harikası araba
"
seat-yorumlari,"
Motoru çok düşük bir araç
"
seat-yorumlari,"
yakıt fazla
"
seat-yorumlari,"
Suv modeline öle bir yakışacak araba ki valla göz kamaştırıyor
"
seat-yorumlari,"
Çok şekilsiz
"
seat-yorumlari,"
Leonun aile tarzlı güzel arabası
"
seat-yorumlari,"
Eski toledonun kasası daha güzeldi ama şimdi daha iyi onu bilemem
"
seat-yorumlari,"
Seatın en yakışıklısı
"
seat-yorumlari,"
Leon daha güzel şimdi hepsinden güzel leon
"
seat-yorumlari,"
Çok güzel araba ama sıkıntı olan fiyatı var biraz bana göre pahalı param yetişmez yani
"
seat-yorumlari,"
Geniş konforlu bir aile aracı ve güçlüde bir araba
"
seat-yorumlari,"
Tork gücü fazla olan bir araba performans bakımından sıkıntısı olmayan bir araba
"
seat-yorumlari,"
Arabanın iç tasarımı güzel ama radyo eskiden kalmış gibi şöyle erkanlı falan güzel olur yani
"
seat-yorumlari,"
Çok fena tutuldu bu araba görünüşü performansı etkileyici
"
seat-yorumlari,"
Güzel oturaklı bir araba ve hoş görünüşü var
"
seat-yorumlari,"
süper ben 199 .000 tl liği aldım ilk önce tiguana baktım sürdüm kötüydü ateca birr harika
"
seat-yorumlari,"
Güçlü bir yönüyle güzel bir suv ve göz alıcı ve benim çok hoşuma gidiyor
"
seat-yorumlari,"
Güçlü bir araba ama yakıtı fazla yakıyor buda sıkıntı olur sürekli arabaya binen bir insan için
"
seat-yorumlari,"
Tasarımı sade ve şık güzel aile arabası için ideal
"
seat-yorumlari,"
Eski tarz kalmış biraz iç tasarımı falan bana öle geldi
"
seat-yorumlari,"
Yeni nesilin gözdesi leon harika bence
"
seat-yorumlari,"
Oturaklı güzel bir araç
"
seat-yorumlari,"
Arabanın dış tasarımı gerçekten çok hoş iç tasarımı da güzel ama içi sade dış tasarım gerçekten göz alıcı olmuş
"
seat-yorumlari,"
Araba güvenliği de iyi tarzı da fena değil bu aile arabası olarak alına bilir
"
seat-yorumlari,"
Tasarımı sade ve şık ve seat bu işi çözdü ve harika araba yapmışlar
"
seat-yorumlari,"
Bence uygun bir fiyata ve güzel performanslı bir araba konforlu da
"
seat-yorumlari,"
Bu araba efsane diye bilirim çok güzel bir dış tasarımı var içi de güzel her türlü güzel araba
"
seat-yorumlari,"
Güzel araba bir iki değişikle arabayı efsanaye çevire bilirsin
"
seat-yorumlari,"
Çok iyi bir jip türü yapmışlar
"
seat-yorumlari,"
Şimdi bu arabalrın üstünde cam var kaza anında batlar bence
"
seat-yorumlari,"
Aileler için ideal güzel bir araç
"
seat-yorumlari,"
Passata dönmüş iyice toledo
"
seat-yorumlari,"
Arabayı tasarlarken çok mu düşündüler naptılar
"
seat-yorumlari,"
Ortalığı yakıp kavuruyorlar bu arabalarla
"
seat-yorumlari,"
Dış tasarım gerçekten çok güzel olmuş ama iç tasarımını pek beğenmedim
"
seat-yorumlari,"
Tasarımlarında biraz volkswageni anımsatıyor mu
"
seat-yorumlari,"
Yakıt harcaması bakımından iyi hoş ama aile arabası geniş bir ailen varsa öle alcaksın bu arabayı
"
seat-yorumlari,"
Passata dönmüş yeni kasası
"
seat-yorumlari,"
Çok havalı bir araba yapmışlar dışardan görünüşü de harika
"
seat-yorumlari,"
Seat da kendini çok geliştirdi ve çok iyi arabalar yaptılar
"
seat-yorumlari,"
evet dış görünüş fena değil ama biraz da aracın iç kısmını da göze hoş yapsalar biraz boş sanki
"
seat-yorumlari,"
Harika ötesi bir görünüşü var
"
seat-yorumlari,"
Aileler için iyi arabada sevmedim ben bu arabayı
"
seat-yorumlari,"
Gerçekten sağlam araba yapıyorlar
"
seat-yorumlari,"
Seatın bütün arabaların yakıt tüketimi aynı galiba ama güzel araba yapıyorlar
"
seat-yorumlari,"
Oturaklı araç seri ve hızlı bu yüzden çok istenen araçalrdan bir tanesi tipide güzel
"
seat-yorumlari,"
Gerçekten güzel araba ama yakıtı fazla biraz
"
seat-yorumlari,"
Benvce harika ve geniş bir araba güzel tasarımıyla ve özellikleriyle göz kamaştırıcı
"
seat-yorumlari,"
Tip olarak fazla iyi olamaya bilir ama aileler için ideal bir araba bana göre geniş rahat ve güvenli euronchap dan iyi bir sonuç almış bir araba
"
seat-yorumlari,"
Güçlü performansı ve görünüşüyle göz kamaştırıcı
"
seat-yorumlari,"
Eski kasaları daha güzel toledo nun
"
seat-yorumlari,"
Gençlerin yeni gözdesi harika tasarımlı leon
"
seat-yorumlari,"
Seat gerçekten çok güzel arabalar yapıyor
"
seat-yorumlari,"
Seat Toledo'nun hatcback versiyonu.
"
seat-yorumlari,"
Çok sağlam be tanıtım videosu de çok hoşuma gitti
"
seat-yorumlari,"
Tam bir aile arabası olmuş tam olarak öle olmuş
"
seat-yorumlari,"
Çok iyi araba be kullancan bunu ama genelde ailesi olan kullanır bence
"
seat-yorumlari,"
Arabanın herşeyi iyi ama kasası olmamış sanki
"
seat-yorumlari,"
Bu aracain sahipleri ile scirocco sahipleri surekli arabalarini degisiyor sanirim. Yoksa icindeki tiplerin birbirine bu kadar benzemesinin baska bir aciklamasi yok.
"
seat-yorumlari,"
Süper olmuş be bilader. Çok güzel çok yakışıklı görünüyor.
"
seat-yorumlari,"
süspansiyonu çok sert..tümseklerde tahta bir araba kullanıyormuş gibi..
"
seat-yorumlari,"
Sınıfının iddialı modelleri arasında bence.Dış ve iç tasarım uyumlu olmuş.
"
seat-yorumlari,"
Güzel hoş arabaya benziyor binip sürmeden birşey söylenmezki buna
"
seat-yorumlari,"
 Güzel hoş arabaya benziyor binip sürmeden birşey söylenmezki buna
"
seat-yorumlari,"
Arabayı ince uzun yapmasalarmış iyiymiş böle olunca çok şekilsiz geldi gözüme ama iç mekan güzel
"
seat-yorumlari,"
Yani leona yakışmamış bence ama aile babaları için ideal bence
"
seat-yorumlari,"
Toledo nun eski kasaları daha iyiydi bence yani daha bi şekil gözüküyordu araç
"
seat-yorumlari,"
Leon kraldır baş tacıdır alacaksın bunu hafif bir ayar yapcaksın şahane ötesi bi araba oluyor
"
seat-yorumlari,"
Seattın en çok sevdiğim aracı leon ama bu ibizada fena değil benim için araba görünüşü çok önemli alacaksamda görünüşünede bi bakarım görünüş önemli
"
seat-yorumlari,"
Tek kelime ile mükemmel.Çok ekonomik müthiş bir performans var araçta.İşçilikte gayet iyi tavsiye ederim sizlere.
"
seat-yorumlari,"
Yaşlı amcalar ideal bence rahat ederler ve güçlü bir arabaya sahip olmuş olurlar
"
seat-yorumlari,"
Pahalı evet ama 301 c elysee göre malzeme kalitesi ve donanımı daha iyi.Buda tabi fiyat farkını getirmiş.
"
seat-yorumlari,"
Kaliteli ve uygun fiyata araç isteyenlerin ilk tercihlerinden biri.
"
seat-yorumlari,"
Sert enerjik tam bir isponal ruhu...
"
seat-yorumlari,"
Fiyat avantajı ve estetiği ile göz büyülüyor.Aracı aldım ve çok memnunum.
"
seat-yorumlari,"
Kesinlikle alınmayacak bir araç.O fiyata daha iyi seçenekler var.Tavsiye etmiyorum.Garanti hikaye uzatmaya gerek yok.
"
seat-yorumlari,"
Araç biraz fazla yakıyor diye düşünmeyin zamanla yakıt tüketimi düşer. Güzel bir araç ben beğeniyorum.
"
seat-yorumlari,"
Bu fiyatlara bu araç alınmaz kuga varken crv varken q3 varken zor
"
seat-yorumlari,"
Herşeyden önce ekonomik bir araba.Şehir içi ve dışında kullanma fırsatım oldu.Yakıt tüketiminden oldukça memnunum.Dış görünüşü de bana göre çok güzel tavsiye ederim.
"
seat-yorumlari,"
1.4 TDI DSG Aracımı 2 aydır gayet keyifle kullanıyorum. Fayda maliyet analizi yaparak alabileceğim en iyi aracı aldığımı sürdükçe daha iyi anlıyorum.
"
seat-yorumlari,"
2016 model 1.2 tsi paketleri kaldimi ?
"
seat-yorumlari,"
Aracın iç kısmı dar olduğu için geniş aileler bu aracı kullanamayabilir.
"
seat-yorumlari,"
Bu araca benzeyen diğer araçlardan daha donanımlı ve keyif verici
"
seat-yorumlari,"
Aracımı alalı 20 gün oldu memnunum
"
seat-yorumlari,"
Araç genel olarak bakıldığında gayet iyi
"
seat-yorumlari,"
Bagaj hacmi geniş, yakıt düzeyi normal,performans olarak mükemmel, malzeme kalitesi ve özellikleriyle çok kullanışlı bir araç
"
seat-yorumlari,"
Teknolojiyle konforun bütünleştiği bir araç .Kullananlar memnun olduklarını söylüyorlar.
"
seat-yorumlari,"
Donanımı ve konforu , mükemmel sistemiyle rahat kullanışlı bir araç.
"
seat-yorumlari,"
Segmentlerinin en dayanıklısı eurocap %96 almış wawww araba süperde bide fiyati ve yakıt sarfiyatı düşük olsaymış daha iyi olurmuş
"
seat-yorumlari,"
devletin vergi politikasından dolayı fiyatlar yüksek olabilir ama seatın bence ilk ve son suv aracı olma adayı
"
seat-yorumlari,"
Bu fiyata sıfır km alabileceğiniz en donanımlı ve en iyi araç olduğunu söyleyebilirim.1.2 turbo benzinli kullanıyorum bazı dizel motorlardan daha ekonomiktir
"
seat-yorumlari,"
Performansı muhteşem yakıt tüketimi sakin kullanımda.Aracın görüntüsü ve tasarımına diyecek yok,aracı görenler dönüp bir daha bakıyor.Dizel motor sesi neredeyse benzinli gibi rahatsız edici bir yanı yok.Yalıtım mükemmel denecek kadar iyi.Yumuşak malzemeler kullanılmış.Keyfini çıkarılabilecek bir araç.
"
seat-yorumlari,"
Araç zaten hafif olduğu için sahip olduğu ve beygir gücü ve torku yeterli.Performans çok iyi.Tasarım gerçekten çok şık.Benzinli olmasına rağmen tüketimi iyi.Memnunum tavsiye ederim.
"
seat-yorumlari,"
Arabayı inceleme fırsatı buldum Seat markası tek motor ve donanım seçeneği ile satarak bu modele yazık ediyor. Sürgülü kapısını açtığınızda 3. sıra koltuklara geçiş bile çok rahat.Tam bir geniş aile arabası
"
seat-yorumlari,"
Bence rakamlar biraz düşük olsa tadından yenmez idi araç güzel bir araç.üstelik donanım ve performans olarak bir çok rakiplerinden önde.tabi bi test sürüşü şart.
"
seat-yorumlari,"
Araç kesinlikle verdiğiniz paraya karşılık en dolu araç. Yani fiyat, kazanç oranı yüksek.Bu fiyata bu dolulukta, ondan önemlisi kalitede araç bulamadım. Sessiz, yakıt düşük, ve tok. Sınıfına göre de bagaj hacmi büyük. Tavsiye olunur.
"
seat-yorumlari,"
İbiza bence kendi sinifinin en alınabilir en konforlu ve en az yakit tüketimi olan aracidir. Saglamlik üzerine tek birşey yazacam yorum sizin kapotu acin boru hortumlara dikkatli bakin Audi amblemini görürsünüz
"
seat-yorumlari,"
eski kasası çok hantal duruyordu,yeni kasasının çıkarılmasına çok sevindim.Haftaya test sürüşünde bulunacağım.
"
seat-yorumlari,"
6 aydır kullanıyorum,almadan önce DSG konusunda şüphelerim vardı.Şimdi ise iyi ki DSG modelini almışım diyorum.Alma niyetiniz varsa kesinlikle DSG modelini alın derim.
"
seat-yorumlari,"
Arabayı araba yapan motor ve şanzıman konusunda üst seviyede olan</br>güvenlik,tüketim gibi konularda da iyi notu olan,tipi,tasarımı harika olan bir araç
"
seat-yorumlari,"
Arkadaşlarının arabasını kıskananların beğenmediği araç. şanzımanla ilgili tereddütlerin varsa dsg başlığına yazarsın, arkadaşın araç kullanmayı bilmiyorsa ya da hor kullanıyorsa kapılar gıcırdayabilir götürür servise 2 dakikada hallettirir. şahsen kullanıcısı olarak çok memnun olduğum bir araçtır kendisi.
"
seat-yorumlari,"
Aile tipi bir araba ama sportifde tasırımı iyi baya
"
seat-yorumlari,"
İç mekanı beklendiği gibi oldukça geniş ve ferah, ayrıca değişkenliğe de müsait. elektrikli açılır kapanır yan kapıları da gayet kullanışlı.
"
seat-yorumlari,"
Minicik lambalariyla en yakisikli buldugum arabadir.
"
seat-yorumlari,"
Türkiye şartları için ölü doğmuş araba. rekabetin bu kadar yüksek olduğu bir sınıfa yüksek fiyattan çok da büyük bir artı sunmadan girmek mantıklı değil. yeni vergilerden sonra fiyatı daha da uçacak gibi görünüyor. yatırım olarak alınabilir sadece.
"
skoda-yorumlari,"
19 ncu yaşına ve 300 bin km. ulaştık. Triger, baskı balata ve bakımlarını zamanında yaptırıyoruz. Hiç yolda bırakmadı. Sıkça romork çektiriyoruz. Bir kez turbo ve enjektör değiştirdik. Yakıtta ve yol tutuşta harika. Selde, taşlı yollarda kullandık. Sağlam.. Yere yakınlığı ve motor sesi olumsuz. Çok dayanıklı. Anlayan ustamızla birlikte oldukça memnunuz.
"
skoda-yorumlari,"
Merhaba 2015 model octavia var 1.6 tdı full depoda 600 km yolu ucu ucuna zor yapıyorum normal mi
"
skoda-yorumlari,"
Mwehaba,1.5 motorda şanzımada devamlı bir sıkıntı olduğu söyleniyor ve kesşlikle tavsiye edilmiyor..Bu konuda düşünceleriniz nedir?
"
skoda-yorumlari,"
Skoda yeti düşünüyorum
Öteve indirimlerini merak ediyorum
1.2 manual
Fiati ne kadar teşekkür ederim ???
"
skoda-yorumlari,"
Merhabalar, 2018 model Fabia 1.0 GreenTec motor ile 1.0 TSİ motor arasındaki fark nedir? GreenTec motorlarda turbo özelliği var mıdır? İnternette biraz bakındım ama tatminkar bir bilgiye ulaşamadım. Yardımcı olan arkadaşlara şimdiden teşekkürler.
"
